fecha	objective	metric	first_metric_only	boost_from_average	feature_pre_filter	verbosity	seed	max_depth	min_gain_to_split	lambda_l1	lambda_l2	max_bin	num_iterations	force_row_wise	learning_rate	feature_fraction	min_data_in_leaf	num_leaves	prob_corte	ganancia	iteracion
20220522 220101	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	247	TRUE	0.0290031155003078	0.493062154528733	2564	693	0.014649076885775	13646000	182
20220522 220134	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	56	TRUE	0.0828831984412859	0.591766965431552	2377	1022	0.0151809132588333	13370000	183
20220522 220415	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	757	TRUE	0.0148140002921655	0.200258419194365	4236	1023	0.0150155771134617	13176000	184
20220522 220448	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	63	TRUE	0.0628353616982233	0.662806453139093	2384	781	0.0156906570755643	13935000	185
20220522 220520	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	61	TRUE	0.115289625872279	0.200840544891787	739	637	0.0127398346460447	12051000	186
20220522 220702	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	814	TRUE	0.0105157318983078	0.200842865836679	1677	18	0.0136314559421246	13928000	187
20220522 220720	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	17	TRUE	0.299779638059644	0.469663380162018	2659	664	0.0174270647993817	12309000	188
20220522 221003	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	476	TRUE	0.0103281620061078	0.652467625717469	2339	293	0.0163347487363049	13807000	189
20220522 221032	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	89	TRUE	0.0844358827983125	0.201505053113835	5860	198	0.0165046374714304	13533000	190
20220522 221102	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	162	TRUE	0.0323464116401737	0.656450613823882	2630	22	0.016817243928251	13360000	191
20220522 221602	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	1553	TRUE	0.0101276245409284	0.201451841188632	2672	58	0.0118986640923115	13485000	192
20220522 221646	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	107	TRUE	0.0436334724128439	0.646544722901065	2681	142	0.0121976107089326	13566000	193
20220522 221934	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	457	TRUE	0.0107997608632222	0.653826298376229	1757	495	0.0139382845313391	13868000	194
20220522 222149	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	527	TRUE	0.0104157540360163	0.999253024202242	6412	1023	0.0270850748957612	11727000	195
20220522 222214	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	89	TRUE	0.135842865251203	0.20007550481766	7997	945	0.0183766979801009	13193000	196
20220522 222305	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	89	TRUE	0.0335363805903124	0.20040076549792	1002	286	0.0134349010921791	13130000	197
20220522 222414	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	89	TRUE	0.0258047553323685	0.362958940091927	1247	1024	0.0117075611567218	13572000	198
20220522 222458	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	53	TRUE	0.0542332345213733	0.62557470435859	1066	1024	0.0195639040412625	13280000	199
20220522 222507	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	35	TRUE	0.18015799291036	0.999344675982734	793	17	0.0242064652130945	10105000	200
20220522 222804	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	987	TRUE	0.0105087387199056	0.955772264978971	7999	273	0.0244335664225679	12135000	201
20220522 223049	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	600	TRUE	0.0112702851655664	0.597171024075733	7574	16	0.0123038474456361	12884000	202
20220522 223244	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	157	TRUE	0.0132439086144038	0.691140752584078	1098	1024	0.0118614411099195	13677000	203
20220522 223258	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	13	TRUE	0.298740208546542	0.325151412752861	5567	1024	0.00834815451836793	10473000	204
20220522 223436	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	342	TRUE	0.0207143861178654	0.640943261769874	3568	1024	0.012368596333155	13638000	205
20220522 223741	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	596	TRUE	0.0109057778449187	0.346481534480549	3548	1024	0.0289892879998782	12220000	206
20220522 223756	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	31	TRUE	0.299858454065835	0.21133035708051	7998	1024	0.0331114700871349	11271000	207
20220522 223818	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	45	TRUE	0.291792130213388	0.343825585850836	7995	1023	0.024697044690983	12275000	208
20220522 223832	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	21	TRUE	0.299973944753088	0.201044128122362	7996	173	0.0201448052700453	12768000	209
20220522 223859	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	48	TRUE	0.0977042031149861	0.340431400782419	3661	778	0.0176598094555347	13075000	210
20220522 223933	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	92	TRUE	0.0618862950744446	0.895826518347564	3192	43	0.0120719387558294	12967000	211
20220522 223950	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	16	TRUE	0.282851512103521	0.993528779157255	2069	1018	0.0276385494207886	10012000	212
20220522 224335	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	1096	TRUE	0.0107106611033412	0.201565496958385	5132	1024	0.0380826737080982	10514000	213
20220522 224348	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	27	TRUE	0.273169423451071	0.999447649265975	7999	616	0.0289189243352333	11121000	214
20220522 224649	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	772	TRUE	0.0105024337424408	0.214776625901105	4591	521	0.03207803515592	11631000	215
20220522 224746	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	157	TRUE	0.0249354293953947	0.702079833207	4378	1024	0.0157970722531753	13483000	216
20220522 224759	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	27	TRUE	0.299427183310235	0.273314643639274	6285	16	0.0133429586289789	12679000	217
20220522 224830	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	201	TRUE	0.0280406297560897	0.999235657841542	5103	16	0.0283221060326586	11888000	218
20220522 224849	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	65	TRUE	0.29415489392707	0.9786898076748	7998	20	0.0498926163754704	7339000	219
20220522 224905	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	26	TRUE	0.199279897714677	0.722972024439494	4509	615	0.0177495171683995	12356000	220
20220522 224933	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	74	TRUE	0.0774617308592268	0.656717702438703	6098	172	0.0226401372619136	13016000	221
20220522 224947	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	33	TRUE	0.211501593693806	0.812769329310146	7997	1023	0.021256741130057	13522000	222
20220522 225003	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	26	TRUE	0.265675057221139	0.276321816292169	7993	17	0.0351529553137334	10231000	223
20220522 225233	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	355	TRUE	0.0115468347838709	0.229556675870039	1067	943	0.0186251718922531	13301000	224
20220522 225303	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	68	TRUE	0.114240513887362	0.596878667996442	5488	1024	0.0311311709619731	11612000	225
20220522 225344	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	138	TRUE	0.0415750578196898	0.664155239493978	7984	1024	0.0410708967556126	9890000	226
20220522 225359	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	27	TRUE	0.177852425329417	0.726167502431071	7994	16	0.0165517843716325	12683000	227
20220522 225436	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	125	TRUE	0.0813532233961474	0.244570603370105	4801	46	0.0138828643924234	13389000	228
20220522 225452	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	34	TRUE	0.236295254961694	0.200407807145854	5955	1024	0.0207834156307533	12680000	229
20220522 225508	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	32	TRUE	0.170093862317798	0.896436015930577	7323	935	0.0193705446828256	12844000	230
20220522 225539	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	47	TRUE	0.0809812250823101	0.999830372994705	1715	773	0.0195210974170437	13162000	231
20220522 225556	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	37	TRUE	0.299381686571012	0.202705038531193	4038	1024	0.0499073966512384	7954000	232
20220522 225627	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	40	TRUE	0.18225183008284	0.685085558125581	2572	45	0.0130606239089193	12118000	233
20220522 225650	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	30	TRUE	0.299631488989295	0.999997715261345	6639	55	0.0218086043215686	12236000	234
20220522 225723	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	24	TRUE	0.299934937339357	0.200761378579469	992	1024	0.0130505196852688	11122000	235
20220522 230049	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	298	TRUE	0.018474126936622	0.874639017905958	1963	1024	0.0217637287556487	13089000	236
20220522 230320	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	425	TRUE	0.010121335931637	0.886113557545734	1501	817	0.0132689941489793	13785000	237
20220522 230413	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	238	TRUE	0.0257769938214707	0.601024152647017	2640	18	0.0122959652941925	13833000	238
20220522 232231	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	457	TRUE	0.0104929531276943	0.583483839198607	2327	1018	0.0126025079230772	13905000	239
20220522 232749	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	495	TRUE	0.0104673120057989	0.633055132400394	2403	505	0.0147534789678436	14082000	240
20220522 232811	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	17	TRUE	0.299855160699041	0.782592479514059	7997	329	0.0207270848680308	13027000	241
20220522 232907	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	221	TRUE	0.0679757617320036	0.291698196689324	7999	35	0.0154771875710064	13245000	242
20220522 232918	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	15	TRUE	0.297341620149671	0.421273197480314	4396	783	0.0165227875722224	12486000	243
20220522 233119	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	687	TRUE	0.0105109063373025	0.644937429929164	4157	45	0.0134419872759432	13611000	244
20220522 233149	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	57	TRUE	0.0784918092336492	0.577711707976717	5785	55	0.0144691313648536	13318000	245
20220522 233200	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	21	TRUE	0.2026355360255	0.702857783067436	8000	914	0.0200095918889684	12862000	246
20220522 233212	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	19	TRUE	0.299281344912393	0.999986336505633	3649	237	0.0248196353350297	11149000	247
20220522 233233	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	51	TRUE	0.111951065003352	0.288602969811719	3783	204	0.0150978023708327	13834000	248
20220522 233248	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	48	TRUE	0.269974555032873	0.200471967164982	6992	664	0.0167635853275808	12725000	249
20220522 233304	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	34	TRUE	0.299903871708983	0.346423238506903	5749	191	0.0154816485731378	12852000	250
20220522 233518	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	714	TRUE	0.0101227393884488	0.20678305965978	7997	520	0.0154257519603454	13253000	251
20220522 233531	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	8	TRUE	0.0457941740773778	0.745581152820959	720	27	0.008333936672156	12501000	252
20220522 233553	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	67	TRUE	0.0716794247170446	0.224525004183772	2655	200	0.0185147705382521	13472000	253
20220522 233622	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	90	TRUE	0.0622874209517473	0.202273896944544	969	1023	0.0248243620847194	11513000	254
20220522 233633	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	22	TRUE	0.258558036911444	0.214475062250723	7992	631	0.0117539307077899	12289000	255
20220522 233822	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	379	TRUE	0.0100904349649456	0.655908672934248	2662	520	0.0266759611628064	11985000	256
20220522 233842	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	149	TRUE	0.0677947388572647	0.945171457019205	7947	1024	0.02280300638614	12744000	257
20220522 233900	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	60	TRUE	0.064149596769052	0.649094506219866	3913	776	0.0150932761840534	13400000	258
20220522 234129	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	696	TRUE	0.0110747615532845	0.545658696219766	5272	1024	0.0115508105252914	13239000	259
20220522 234309	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	663	TRUE	0.0101069901616413	0.996744622194715	4060	1012	0.0429455535258286	8999000	260
20220522 234458	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	809	TRUE	0.0102712070473784	0.213779575978574	3426	18	0.0347241550783462	11238000	261
20220522 234706	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	352	TRUE	0.0100164840892153	0.991186067439678	1017	1024	0.0328314702606612	10511000	262
20220522 234902	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	982	TRUE	0.0119464426994713	0.989735865077114	3898	18	0.0499977608833794	7634000	263
20220522 234921	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	53	TRUE	0.110277944969423	0.202029135564701	2587	1023	0.0112380703853467	12973000	264
20220522 234959	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	76	TRUE	0.0509146259415157	0.69322770853839	2644	237	0.0137904165431801	14235000	265
20220522 235028	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	68	TRUE	0.0524295430022841	0.704358604439483	2637	259	0.0136440325141899	13964000	266
20220522 235054	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	44	TRUE	0.0831642633945568	0.606664430950074	3683	217	0.0151304508116591	13124000	267
20220522 235358	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	575	TRUE	0.0100142903041547	0.401223021898197	2651	212	0.0140404102847093	14253000	268
20220522 235408	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	13	TRUE	0.289422768297052	0.681631110688113	3921	1024	0.0200580530499527	12580000	269
20220522 235602	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	565	TRUE	0.0117344303198668	0.702174215255196	2606	227	0.0137670256361612	13840000	270
20220522 235831	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	546	TRUE	0.0100279405659336	0.42440782505816	2647	227	0.0135101027931799	14051000	271
20220523 000024	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	430	TRUE	0.0100233430745014	0.262446274045308	1522	184	0.0141212654252891	13486000	272
20220523 000133	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	61	TRUE	0.0252696473142543	0.597689411307511	621	431	0.0138982152343542	13226000	273
20220523 000206	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	57	TRUE	0.0530187313922008	0.794440989792283	765	239	0.0152808236213196	13667000	274
20220523 000259	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	184	TRUE	0.0399041215531144	0.999962342063381	936	306	0.00836514054646761	12771000	275
20220523 000314	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	45	TRUE	0.113032679714939	0.679091840097995	6668	478	0.015349995521367	13170000	276
20220523 000338	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	101	TRUE	0.133973428947266	0.426905807514096	5348	1024	0.0189207414969103	12969000	277
20220523 000347	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	14	TRUE	0.299738693349244	0.801760462099046	6058	219	0.015140871709707	12469000	278
20220523 000405	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	97	TRUE	0.0960580315713359	0.790594933798994	7512	37	0.0259333982753691	11897000	279
20220523 000417	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	12	TRUE	0.299618908308254	0.745369409181527	2321	791	0.0159028052686464	12030000	280
20220523 000430	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	20	TRUE	0.299618313550341	0.48573211176953	3941	1023	0.0322950246325721	11246000	281
20220523 000501	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	110	TRUE	0.0555912990911982	0.335960906544405	2699	195	0.0140820993686235	14030000	282
20220523 000510	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	27	TRUE	0.251266533328395	0.970230506842876	8000	1019	0.0188318338669809	12772000	283
20220523 000524	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	28	TRUE	0.299612093946093	0.542623597481975	8000	722	0.0258136711477161	12036000	284
20220523 000551	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	84	TRUE	0.0500779471046939	0.517586523978061	8000	853	0.0164788518703858	12985000	285
20220523 000601	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	10	TRUE	0.299968475978008	0.27685879188269	3815	196	0.0282423606771899	11175000	286
20220523 000859	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	767	TRUE	0.0101809340562108	0.526137522228255	5044	46	0.0386778421899833	10320000	287
20220523 000915	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	18	TRUE	0.296145871112996	0.520773216588427	7998	19	0.014534391038894	12614000	288
20220523 001201	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	609	TRUE	0.010218256499135	0.400513629564834	10	16	0.00894220417779174	12916000	289
20220523 001336	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	327	TRUE	0.0102664193784262	0.87508125948344	3834	1024	0.0152164290933354	13555000	290
20220523 001543	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	430	TRUE	0.0101266145997937	0.201124663909742	642	171	0.0499776354086333	7404000	291
20220523 001716	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	600	TRUE	0.010140067321943	0.815292146229444	5436	1024	0.0129760456549571	13269000	292
20220523 001810	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	299	TRUE	0.0175869681384992	0.999174040380948	5387	809	0.0106497861994773	12537000	293
20220523 001958	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	564	TRUE	0.013088203074219	0.411546656596404	7999	448	0.020707676413813	12970000	294
20220523 002050	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	41	TRUE	0.0100485068789732	0.209325543088834	935	16	0.00873574996763022	12500000	295
20220523 002350	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	1183	TRUE	0.0100482779800116	0.2798779212531	2689	29	0.0140332506329083	13527000	296
20220523 002400	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	12	TRUE	0.299455607513279	0.68394303021346	5130	215	0.0280381932922786	11993000	297
20220523 002440	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	281	TRUE	0.028012176112677	0.200571858801424	64	16	0.015636520256801	13093000	298
20220523 002512	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	183	TRUE	0.0288222079646926	0.678872607642831	6563	1023	0.00839075906176228	11147000	299
20220523 002522	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	30	TRUE	0.296881802844	0.809493365054553	8000	1024	0.0333625984249738	10881000	300
20220523 002539	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	115	TRUE	0.0850139017203885	0.802963591607264	7999	508	0.0159404352000752	13039000	301
20220523 002627	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	192	TRUE	0.0500215227550188	0.39644809320698	6110	16	0.0138901656308831	13267000	302
20220523 002644	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	73	TRUE	0.0712961696240092	0.68310116659715	5116	17	0.0135532015717474	13815000	303
20220523 002719	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	33	TRUE	0.156944804231246	0.248547267142114	7389	194	0.0155854199773358	12964000	304
20220523 002812	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	89	TRUE	0.0759168645017446	0.519671202164586	6833	16	0.0224293985683708	12763000	305
20220523 002837	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	106	TRUE	0.0477132533504643	0.999889455194099	3051	23	0.0196803606066681	13162000	306
20220523 002848	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	30	TRUE	0.299957184879615	0.221330723924767	4969	17	0.013040146123295	13037000	307
20220523 003502	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	602	TRUE	0.0100256835387047	0.533680277534266	3990	1023	0.0158329353397305	13515000	308
20220523 003922	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	616	TRUE	0.0110134908949664	0.62946660996615	7999	219	0.0318977626390697	11332000	309
20220523 004536	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	664	TRUE	0.0100519395149306	0.612265986988172	2399	785	0.0115359281530503	13465000	310
20220523 004635	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	43	TRUE	0.0518202296367379	0.680441917083156	2437	485	0.0158816246910233	13681000	311
20220523 004642	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	5	TRUE	0.295441351851445	0.967401710936399	141	16	0.0125023701865854	9603000	312
20220523 005232	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	607	TRUE	0.0100993818561643	0.393592500931213	2554	379	0.0151654131777203	13872000	313
20220523 005557	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	29	TRUE	0.0103418027670009	0.897979939517454	1114	578	0.00837033285826297	12251000	314
20220523 005632	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	15	TRUE	0.219970631128267	0.886196360725658	945	839	0.0152363728329254	11123000	315
20220523 005725	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	82	TRUE	0.111746006362955	0.385717208160958	4881	954	0.0139965153784734	13197000	316
20220523 005803	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	62	TRUE	0.126501806765688	0.651803035276581	6439	68	0.0150002651209889	13040000	317
20220523 005830	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	25	TRUE	0.29838648167841	0.200681401433872	3964	205	0.0135479141662534	12313000	318
20220523 005855	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	24	TRUE	0.261640825852286	0.237547133282933	5820	409	0.0158536551048842	13088000	319
20220523 005918	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	19	TRUE	0.29987541611155	0.203157047886619	6250	809	0.020301207685962	12391000	320
